"STCode","DTCode","DTName","SDTCode","SDTName","TVCode","Name"
"03","036","Kapurthala ","00208","Phagwara ","029648","Mera (87) "
"03","036","Kapurthala ","00208","Phagwara ","029649","Kishan Pur (79)"
"03","036","Kapurthala ","00208","Phagwara ","029650","Dhak Barn (78)"
"03","036","Kapurthala ","00208","Phagwara ","029651","Barn (77) "
"03","036","Kapurthala ","00208","Phagwara ","029652","Nangal Majha (88)"
"03","036","Kapurthala ","00208","Phagwara ","029653","Khangura (76)"
"03","036","Kapurthala ","00208","Phagwara ","029654","Chak Hakim (75)"
"03","036","Kapurthala ","00208","Phagwara ","029655","Dhak Narang Shah Pur (91)"
"03","036","Kapurthala ","00208","Phagwara ","029656","Mehat (89)"
"03","036","Kapurthala ","00208","Phagwara ","029657","Saprore (86)"
"03","036","Kapurthala ","00208","Phagwara ","029658","Hradaspur (85)"
"03","036","Kapurthala ","00208","Phagwara ","029659","Narangpur (93)"
"03","036","Kapurthala ","00208","Phagwara ","029660","Atholi (94)"
"03","036","Kapurthala ","00208","Phagwara ","029661","Gandhwan (92)"
"03","036","Kapurthala ","00208","Phagwara ","029662","Narang Shahpur (90)"
"03","036","Kapurthala ","00208","Phagwara ","029663","Dhak Maan (96) "
"03","036","Kapurthala ","00208","Phagwara ","029664","Man (95)"
"03","036","Kapurthala ","00208","Phagwara ","029665","Sunran Rajputan(109)"
"03","036","Kapurthala ","00208","Phagwara ","029666","Drawesh Pind (110)"
"03","036","Kapurthala ","00208","Phagwara ","029667","Dhak Darwesh Pind (111) "
"03","036","Kapurthala ","00208","Phagwara ","029668","Ucha Pind(112)"
"03","036","Kapurthala ","00208","Phagwara ","029669","Kirpalpur (108)"
"03","036","Kapurthala ","00208","Phagwara ","029670","Jagatpur Jattan (113)"
"03","036","Kapurthala ","00208","Phagwara ","029671","Bhanoki(107)"
"03","036","Kapurthala ","00208","Phagwara ","029672","Kot Puransingh (97)"
"03","036","Kapurthala ","00208","Phagwara ","029673","ThakarKi(99)"
"03","036","Kapurthala ","00208","Phagwara ","029674","Sadarpur (100)"
"03","036","Kapurthala ","00208","Phagwara ","029675","Khera (101)"
"03","036","Kapurthala ","00208","Phagwara ","029676","Khuni Kiar (114)"
"03","036","Kapurthala ","00208","Phagwara ","029677","Nihalgarh (115)"
"03","036","Kapurthala ","00208","Phagwara ","029678","Parwa(116)"
"03","036","Kapurthala ","00208","Phagwara ","029679","Dhak Chachoki (104)"
"03","036","Kapurthala ","00208","Phagwara ","029680","Nangal (102) "
"03","036","Kapurthala ","00208","Phagwara ","029681","Mauli (105)"
"03","036","Kapurthala ","00208","Phagwara ","029682","Jamalpur (106)"
"03","036","Kapurthala ","00208","Phagwara ","029683","Phagwara Sharki (CT)"
"03","036","Kapurthala ","00208","Phagwara ","029684","Chachoki (CT)"
"03","037","Jalandhar","00000","Jalandhar","000000","Jalandhar"
"03","037","Jalandhar","00209","Shahkot","000000","Shahkot"
"03","037","Jalandhar","00209","Shahkot","029685","Chak Yusafpur Allewal(214)"
"03","037","Jalandhar","00209","Shahkot","029686","Yusafpur Darewal (213)"
"03","037","Jalandhar","00209","Shahkot","029687","Mandi Kalu(223)"
"03","037","Jalandhar","00209","Shahkot","029688","Yusafpur Allewal (215)"
"03","037","Jalandhar","00209","Shahkot","029689","Kutbiwal (212)"
"03","037","Jalandhar","00209","Shahkot","029690","Gidarpindi(209)"
"03","037","Jalandhar","00209","Shahkot","029691","Bara Jodhsingh (208)"
"03","037","Jalandhar","00209","Shahkot","029692","Nasirpur (210)"
"03","037","Jalandhar","00209","Shahkot","029693","Mandala (211)"
"03","037","Jalandhar","00209","Shahkot","029694","Mundi Shehrian(225)"
"03","037","Jalandhar","00209","Shahkot","029695","Mundi Chohlian (226)"
"03","037","Jalandhar","00209","Shahkot","029696","Gatta Mundi Kasu (228)"
"03","037","Jalandhar","00209","Shahkot","029697","Mundi Kasu (227)"
"03","037","Jalandhar","00209","Shahkot","029698","Maharajwala (233)"
"03","037","Jalandhar","00209","Shahkot","029699","Chak Bundala (231)"
"03","037","Jalandhar","00209","Shahkot","029700","Janian Chahal(353/216)"
"03","037","Jalandhar","00209","Shahkot","029701","Janian Chahal(232)"
"03","037","Jalandhar","00209","Shahkot","029702","Gatti Raipur (240)"
"03","037","Jalandhar","00209","Shahkot","029703","Fatehpur Bhagwan (354/212/214)"
"03","037","Jalandhar","00209","Shahkot","029704","Samailpur (355/206)"
"03","037","Jalandhar","00209","Shahkot","029705","Gadaipur (215)"
"03","037","Jalandhar","00209","Shahkot","029706","Pipli (220)"
"03","037","Jalandhar","00209","Shahkot","029707","Miani (221)"
"03","037","Jalandhar","00209","Shahkot","029708","Mirzapur (222)"
"03","037","Jalandhar","00209","Shahkot","029709","Chak Rame(261/1)"
"03","037","Jalandhar","00209","Shahkot","029710","Rame (261)"
"03","037","Jalandhar","00209","Shahkot","029711","Taharpur (262)"
"03","037","Jalandhar","00209","Shahkot","029712","Bahmanian (276)"
"03","037","Jalandhar","00209","Shahkot","029713","Chak Bahmanian(277)"
"03","037","Jalandhar","00209","Shahkot","029714","Thamunwal (278)"
"03","037","Jalandhar","00209","Shahkot","029715","Rampur (281)"
"03","037","Jalandhar","00209","Shahkot","029716","Rame Taharpur(296)"
"03","037","Jalandhar","00209","Shahkot","029717","Sand(282) "
"03","037","Jalandhar","00209","Shahkot","029718","Baupur(297)"
"03","037","Jalandhar","00209","Shahkot","029719","Danewal(305)"
"03","037","Jalandhar","00209","Shahkot","029720","Naurangpur(307)"
"03","037","Jalandhar","00209","Shahkot","029721","Chak Hathiana(308)"
"03","037","Jalandhar","00209","Shahkot","029722","Burewal (309)"
"03","037","Jalandhar","00209","Shahkot","029723","Parjian Khurd (319)"
"03","037","Jalandhar","00209","Shahkot","029724","Parjian Kalan (320)"
"03","037","Jalandhar","00209","Shahkot","029725","Gehlan (306)"
"03","037","Jalandhar","00209","Shahkot","029726","Dharmiwal (293)"
"03","037","Jalandhar","00209","Shahkot","029727","Raunt (294)"
"03","037","Jalandhar","00209","Shahkot","029728","Bhando (295)"
"03","037","Jalandhar","00209","Shahkot","029729","Bagga (285)"
"03","037","Jalandhar","00209","Shahkot","029730","Fakhruwal (283)"
"03","037","Jalandhar","00209","Shahkot","029731","Fazalwal (284)"
"03","037","Jalandhar","00209","Shahkot","029732","Sandhanwal (270)"
"03","037","Jalandhar","00209","Shahkot","029733","Langewal(272)"
"03","037","Jalandhar","00209","Shahkot","029734","Bhoyapur (273)"
"03","037","Jalandhar","00209","Shahkot","029735","Sahlapur (271)"
"03","037","Jalandhar","00209","Shahkot","029736","Bajwa Khurd(274)"
"03","037","Jalandhar","00209","Shahkot","029737","Aidalpur(275)"
"03","037","Jalandhar","00209","Shahkot","029738","Bajwa Kalan (268)"
"03","037","Jalandhar","00209","Shahkot","029739","Sarangwal (267)"
"03","037","Jalandhar","00209","Shahkot","029740","Killi (265)"
"03","037","Jalandhar","00209","Shahkot","029741","Sangatpur (264)"
"03","037","Jalandhar","00209","Shahkot","029742","Pato Kalan (263)"
"03","037","Jalandhar","00209","Shahkot","029743","Pato Khurd (259)"
"03","037","Jalandhar","00209","Shahkot","029744","Talwandi Butian(260)"
"03","037","Jalandhar","00209","Shahkot","029745","Kohar Khurd (258)"
"03","037","Jalandhar","00209","Shahkot","029746","Manakpur (255)"
"03","037","Jalandhar","00209","Shahkot","029747","Nawanpind Akaliwala (254)"
"03","037","Jalandhar","00209","Shahkot","029748","Reru (253)"
"03","037","Jalandhar","00209","Shahkot","029749","Punian(252)"
"03","037","Jalandhar","00209","Shahkot","029750","Kamalpur (244)"
"03","037","Jalandhar","00209","Shahkot","029751","Jakopur Kalan (243)"
"03","037","Jalandhar","00209","Shahkot","029752","Chak Gadaipur (242)"
"03","037","Jalandhar","00209","Shahkot","029753","Gatti Pir Bakhsh (241)"
"03","037","Jalandhar","00209","Shahkot","029754","Raipur (239)"
"03","037","Jalandhar","00209","Shahkot","029755","Kakar Kalan(245)"
"03","037","Jalandhar","00209","Shahkot","029756","Kakar Khurd (238)"
"03","037","Jalandhar","00209","Shahkot","029757","Kang Kalan(237)"
"03","037","Jalandhar","00209","Shahkot","029758","Kang Khurd(234)"
"03","037","Jalandhar","00209","Shahkot","029759","Kotha(202)"
"03","037","Jalandhar","00209","Shahkot","029760","Theh Kushalgarh (201)"
"03","037","Jalandhar","00209","Shahkot","029761","Jalalpur Khurd (200)"
"03","037","Jalandhar","00209","Shahkot","029762","Nawanpind Khalewal(199)"
"03","037","Jalandhar","00209","Shahkot","029763","Sidhupur (191)"
"03","037","Jalandhar","00209","Shahkot","029764","Shergarh (198)"
"03","037","Jalandhar","00209","Shahkot","029765","Jamsher (205)"
"03","037","Jalandhar","00209","Shahkot","029766","Jalanpur Kalan(204)"
"03","037","Jalandhar","00209","Shahkot","029767","Parana (203)"
"03","037","Jalandhar","00209","Shahkot","029768","Nahl (206)"
"03","037","Jalandhar","00209","Shahkot","029769","Manak (207)"
"03","037","Jalandhar","00209","Shahkot","029770","Kara Ramsingh (195)"
"03","037","Jalandhar","00209","Shahkot","029771","Sabuwal (196)"
"03","037","Jalandhar","00209","Shahkot","029772","Rayewal Bet (197)"
"03","037","Jalandhar","00209","Shahkot","029773","Jakopur Khurd (194)"
"03","037","Jalandhar","00209","Shahkot","029774","Bara Budhsingh (193)"
"03","037","Jalandhar","00209","Shahkot","029775","Ghuduwal (101)"
"03","037","Jalandhar","00209","Shahkot","029776","Phul (100)"
"03","037","Jalandhar","00209","Shahkot","029777","Khosa (235)"
"03","037","Jalandhar","00209","Shahkot","029778","Kotli Kamboan (236)"
"03","037","Jalandhar","00209","Shahkot","029779","Sindhar (247)"
"03","037","Jalandhar","00209","Shahkot","029780","Heran (246)"
"03","037","Jalandhar","00209","Shahkot","029781","Mohriwal (251)"
"03","037","Jalandhar","00209","Shahkot","029782","Lasuri (249)"
"03","037","Jalandhar","00209","Shahkot","029783","Meda (248)"
"03","037","Jalandhar","00209","Shahkot","029784","Sajanwal (250)"
"03","037","Jalandhar","00209","Shahkot","029785","Makhi (99)"
"03","037","Jalandhar","00209","Shahkot","029786","Nawanpind Donawala (189)"
"03","037","Jalandhar","00209","Shahkot","029787","Turna (188)"
"03","037","Jalandhar","00209","Shahkot","029788","Pandori Rajputan (102)"
"03","037","Jalandhar","00209","Shahkot","029789","Mahmonwal (98)"
"03","037","Jalandhar","00209","Shahkot","029790","Aliwal (103)"
"03","037","Jalandhar","00209","Shahkot","029791","Bara Jagir (187)"
"03","037","Jalandhar","00209","Shahkot","029792","Chak Chela (186)"
"03","037","Jalandhar","00209","Shahkot","029793","Motipur(185)"
"03","037","Jalandhar","00209","Shahkot","029794","Chachowal(184)"
"03","037","Jalandhar","00209","Shahkot","029795","Mala(183)"
"03","037","Jalandhar","00209","Shahkot","029796","Talwara (172)"
"03","037","Jalandhar","00209","Shahkot","029797","Sichewali (116)"
"03","037","Jalandhar","00209","Shahkot","029798","Nihaluwal (105)"
"03","037","Jalandhar","00209","Shahkot","029799","Badli (104)"
"03","037","Jalandhar","00209","Shahkot","029800","Badshahpur (97)"
"03","037","Jalandhar","00209","Shahkot","029801","Muridwal (106)"
"03","037","Jalandhar","00209","Shahkot","029802","Mulewal Araian (96)"
"03","037","Jalandhar","00209","Shahkot","029803","Janian (256)"
"03","037","Jalandhar","00209","Shahkot","029804","Kohar Kalan (257)"
"03","037","Jalandhar","00209","Shahkot","029805","Jafarwal (266)"
"03","037","Jalandhar","00209","Shahkot","029806","Mianwal Araian(89)"
"03","037","Jalandhar","00209","Shahkot","029807","Shekhewal (88)"
"03","037","Jalandhar","00209","Shahkot","029808","Hazipur (81)"
"03","037","Jalandhar","00209","Shahkot","029809","Salaich (82)"
"03","037","Jalandhar","00209","Shahkot","029810","Sadarpur(86 )"
"03","037","Jalandhar","00209","Shahkot","029811","Indowal(87)"
"03","037","Jalandhar","00209","Shahkot","029812","Kotli Gazran(85)"
"03","037","Jalandhar","00209","Shahkot","029813","Saidpur Jhiri(84)"
"03","037","Jalandhar","00209","Shahkot","029814","Dhandowal(78)"
"03","037","Jalandhar","00209","Shahkot","029815","Budhanwala (269)"
"03","037","Jalandhar","00209","Shahkot","029816","Nangal Ambian (286)"
"03","037","Jalandhar","00209","Shahkot","029817","Kanian Khurd (287)"
"03","037","Jalandhar","00209","Shahkot","029818","Kotla Surajmal(77)"
"03","037","Jalandhar","00209","Shahkot","029819","Kanian Kalan (288)"
"03","037","Jalandhar","00209","Shahkot","029820","Sohal Jagir (290)"
"03","037","Jalandhar","00209","Shahkot","029821","Saleman (57)"
"03","037","Jalandhar","00209","Shahkot","029822","Talwandi Sanghra (58)"
"03","037","Jalandhar","00209","Shahkot","029823","Sadiqpur (75)"
"03","037","Jalandhar","00209","Shahkot","029824","Tut Shersingh (289)"
"03","037","Jalandhar","00209","Shahkot","029825","Kakar Kalan(76)"
"03","037","Jalandhar","00209","Shahkot","029826","Nawan Qila (110)"
"03","037","Jalandhar","00209","Shahkot","029827","Billi Chaharmi (72)"
"03","037","Jalandhar","00209","Shahkot","029828","Salah Nagar (71)"
"03","037","Jalandhar","00209","Shahkot","029829","Haveli (112)"
"03","037","Jalandhar","00209","Shahkot","029830","Akalpur (113)"
"03","037","Jalandhar","00209","Shahkot","029831","Laksian(111)"
"03","037","Jalandhar","00209","Shahkot","029832","Malsian(109)"
"03","037","Jalandhar","00209","Shahkot","029833","Khanpur Rajputan (90)"
"03","037","Jalandhar","00209","Shahkot","029834","Mulewal Khaira (94)"
"03","037","Jalandhar","00209","Shahkot","029835","Mulewal Brahmana (95)"
"03","037","Jalandhar","00209","Shahkot","029836","Mirpur Saidan (93)"
"03","037","Jalandhar","00209","Shahkot","029837","Namazipur (92)"
"03","037","Jalandhar","00209","Shahkot","029838","Isewal (91)"
"03","037","Jalandhar","00209","Shahkot","029839","Kasupur (108)"
"03","037","Jalandhar","00209","Shahkot","029840","Darapur (107)"
"03","037","Jalandhar","00209","Shahkot","029841","Rupewali (115)"
"03","037","Jalandhar","00209","Shahkot","029842","Khurampur(114)"
"03","037","Jalandhar","00209","Shahkot","029843","Malliwal (118)"
"03","037","Jalandhar","00209","Shahkot","029844","Dhadha Daulatpur (119)"
"03","037","Jalandhar","00209","Shahkot","029845","Mehmuwal Yusafpur (117)"
"03","037","Jalandhar","00209","Shahkot","029846","Malupur (171)"
"03","037","Jalandhar","00209","Shahkot","029847","Billi Baraich(170)"
"03","037","Jalandhar","00209","Shahkot","029848","Jaffarpur (174)"
"03","037","Jalandhar","00209","Shahkot","029849","Raiwal Dona (173)"
"03","037","Jalandhar","00209","Shahkot","029850","Chawinda (169)"
"03","037","Jalandhar","00209","Shahkot","029851","Billi Chao (175)"
"03","037","Jalandhar","00209","Shahkot","029852","Sohal Khalsa (182)"
"03","037","Jalandhar","00209","Shahkot","029853","Talwandi Madho (181)"
"03","037","Jalandhar","00209","Shahkot","029854","Kotla Heran (180)"
"03","037","Jalandhar","00209","Shahkot","029855","Naurangpur (179)"
"03","037","Jalandhar","00209","Shahkot","029856","Kular (178)"
"03","037","Jalandhar","00209","Shahkot","029857","Mubarakpur (177)"
"03","037","Jalandhar","00209","Shahkot","029858","Pandher (176)"
"03","037","Jalandhar","00209","Shahkot","029859","Fatehpur (163)"
"03","037","Jalandhar","00209","Shahkot","029860","Mehmadpur(164)"
"03","037","Jalandhar","00209","Shahkot","029861","Ida (165) "
"03","037","Jalandhar","00209","Shahkot","029862","Balnau(167)"
"03","037","Jalandhar","00209","Shahkot","029863","Paraliwala (218)"
"03","037","Jalandhar","00210","Nakodar","000000","Nakodar"
"03","037","Jalandhar","00210","Nakodar","029864","Khanpur Dhadda (168)"
"03","037","Jalandhar","00210","Nakodar","029865","Bal Kohna (166)"
"03","037","Jalandhar","00210","Nakodar","029866","Mallian Khurd (155)"
"03","037","Jalandhar","00210","Nakodar","029867","Mallian Kalan (156)"
"03","037","Jalandhar","00210","Nakodar","029868","Mirpur (157)"
"03","037","Jalandhar","00210","Nakodar","029869","Talwandi Salem(158)"
"03","037","Jalandhar","00210","Nakodar","029870","Khiwa (159)"
"03","037","Jalandhar","00210","Nakodar","029871","Pandori Sheikhan (161)"
"03","037","Jalandhar","00210","Nakodar","029872","Shahpur (162)"
"03","037","Jalandhar","00210","Nakodar","029873","Addi(160)"
"03","037","Jalandhar","00210","Nakodar","029874","Rahimpur (146)"
"03","037","Jalandhar","00210","Nakodar","029875","Baupur (148)"
"03","037","Jalandhar","00210","Nakodar","029876","Chuhar (149)"
"03","037","Jalandhar","00210","Nakodar","029877","Kotla Sudan(152)"
"03","037","Jalandhar","00210","Nakodar","029878","Kang Sahibrai (151)"
"03","037","Jalandhar","00210","Nakodar","029879","Talwandi Bharo (150)"
"03","037","Jalandhar","00210","Nakodar","029880","Uggi (147)"
"03","037","Jalandhar","00210","Nakodar","029881","Ladhewali (145)"
"03","037","Jalandhar","00210","Nakodar","029882","Rasulpur Kalan (144)"
"03","037","Jalandhar","00210","Nakodar","029883","Singhpur (143)"
"03","037","Jalandhar","00210","Nakodar","029884","Saham (142)"
"03","037","Jalandhar","00210","Nakodar","029885","Awan Chaharmi(141)"
"03","037","Jalandhar","00210","Nakodar","029886","Kang Sahbu (140)"
"03","037","Jalandhar","00210","Nakodar","029887","Mundh (139)"
"03","037","Jalandhar","00210","Nakodar","029888","Saidupur (136)"
"03","037","Jalandhar","00210","Nakodar","029889","Haer (135)"
"03","037","Jalandhar","00210","Nakodar","029890","Tut (134)"
"03","037","Jalandhar","00210","Nakodar","029891","Jamaitgarh Alias Khosa (153)"
"03","037","Jalandhar","00210","Nakodar","029892","Jahangir (154)"
"03","037","Jalandhar","00210","Nakodar","029893","Gill (125)"
"03","037","Jalandhar","00210","Nakodar","029894","Sehowal (126)"
"03","037","Jalandhar","00210","Nakodar","029895","Fazalpur (127)"
"03","037","Jalandhar","00210","Nakodar","029896","Sahariwal (69)"
"03","037","Jalandhar","00210","Nakodar","029897","Sarai Kham (124)"
"03","037","Jalandhar","00210","Nakodar","029898","Dhadda Hundal (123)"
"03","037","Jalandhar","00210","Nakodar","029899","Dhadda Lehna (121)"
"03","037","Jalandhar","00210","Nakodar","029900","Dhadda Haripur (120)"
"03","037","Jalandhar","00210","Nakodar","029901","Dhadda Dilkhapur (122)"
"03","037","Jalandhar","00210","Nakodar","029902","Kangna (70)"
"03","037","Jalandhar","00210","Nakodar","029903","Bagpur (128)"
"03","037","Jalandhar","00210","Nakodar","029904","Raibwal (129)"
"03","037","Jalandhar","00210","Nakodar","029905","Bhodipur (66)"
"03","037","Jalandhar","00210","Nakodar","029906","Bhullar (73)"
"03","037","Jalandhar","00210","Nakodar","029907","Alewali (74)"
"03","037","Jalandhar","00210","Nakodar","029908","Bara Sidhpur (65)"
"03","037","Jalandhar","00210","Nakodar","029909","Gandhran (63)"
"03","037","Jalandhar","00210","Nakodar","029910","Khursheidpur (61)"
"03","037","Jalandhar","00210","Nakodar","029911","Bal Hukmi (62)"
"03","037","Jalandhar","00210","Nakodar","029912","Ladhran (131)"
"03","037","Jalandhar","00210","Nakodar","029913","Kotla Bhagu(64)"
"03","037","Jalandhar","00210","Nakodar","029914","Musewal (68)"
"03","037","Jalandhar","00210","Nakodar","029915","Nurpur (67)"
"03","037","Jalandhar","00210","Nakodar","029916","Rangra (130)"
"03","037","Jalandhar","00210","Nakodar","029917","Durgawal (133)"
"03","037","Jalandhar","00210","Nakodar","029918","Bila Nawab (132)"
"03","037","Jalandhar","00210","Nakodar","029919","Mehmudpur(30)"
"03","037","Jalandhar","00210","Nakodar","029920","Hussainpur (29)"
"03","037","Jalandhar","00210","Nakodar","029921","Malri (28)"
"03","037","Jalandhar","00210","Nakodar","029922","Kotla Jangan (137)"
"03","037","Jalandhar","00210","Nakodar","029923","Gohir (19)"
"03","037","Jalandhar","00210","Nakodar","029924","Nangal Jiwan (138)"
"03","037","Jalandhar","00210","Nakodar","029925","Allowal (27)"
"03","037","Jalandhar","00210","Nakodar","029926","Rasulpur(26)"
"03","037","Jalandhar","00210","Nakodar","029927","Sianiwal (25)"
"03","037","Jalandhar","00210","Nakodar","029928","Dherian (20)"
"03","037","Jalandhar","00210","Nakodar","029929","Boparai (18)"
"03","037","Jalandhar","00210","Nakodar","029930","Chak Kalan (11)"
"03","037","Jalandhar","00210","Nakodar","029931","Chak Khurd (10)"
"03","037","Jalandhar","00210","Nakodar","029932","Chak Vendal (9)"
"03","037","Jalandhar","00210","Nakodar","029933","Chak Pirpur (8)"
"03","037","Jalandhar","00210","Nakodar","029934","Bajuha Khurd (7)"
"03","037","Jalandhar","00210","Nakodar","029935","Bajuha Kalan (2)"
"03","037","Jalandhar","00210","Nakodar","029936","Pindori Rajputan (1)"
"03","037","Jalandhar","00210","Nakodar","029937","Lohar Nangal (3)"
"03","037","Jalandhar","00210","Nakodar","029938","Thabalke (4)"
"03","037","Jalandhar","00210","Nakodar","029939","Dhaliwal (5)"
"03","037","Jalandhar","00210","Nakodar","029940","Chanian (6)"
"03","037","Jalandhar","00210","Nakodar","029941","Gura (12)"
"03","037","Jalandhar","00210","Nakodar","029942","Tahli (17)"
"03","037","Jalandhar","00210","Nakodar","029943","Hussainabad (16)"
"03","037","Jalandhar","00210","Nakodar","029944","Panjgrain (13)"
"03","037","Jalandhar","00210","Nakodar","029945","Leel (14)"
"03","037","Jalandhar","00210","Nakodar","029946","Sarih (15)"
"03","037","Jalandhar","00210","Nakodar","029947","Shankar (21)"
"03","037","Jalandhar","00210","Nakodar","029948","Sharakpur (24)"
"03","037","Jalandhar","00210","Nakodar","029949","Muzaffarpur (23)"
"03","037","Jalandhar","00210","Nakodar","029950","Chak Muglani (22)"
"03","037","Jalandhar","00210","Nakodar","029951","Miranpur (32)"
"03","037","Jalandhar","00210","Nakodar","029952","Jawinde (33)"
"03","037","Jalandhar","00210","Nakodar","029953","Littran (34)"
"03","037","Jalandhar","00210","Nakodar","029954","Nawan Pind Araian (35)"
"03","037","Jalandhar","00210","Nakodar","029955","Bir Pind (36)"
"03","037","Jalandhar","00210","Nakodar","029956","Mahunwal (37)"
"03","037","Jalandhar","00210","Nakodar","029957","Aulak (38)"
"03","037","Jalandhar","00210","Nakodar","029958","Sohal Khurd (39)"
"03","037","Jalandhar","00210","Nakodar","029959","Budhi Pind (40)"
"03","037","Jalandhar","00210","Nakodar","029960","Muhem (41)"
"03","037","Jalandhar","00210","Nakodar","029961","Sidhwan (43)"
"03","037","Jalandhar","00210","Nakodar","029962","Haripur (44)"
"03","037","Jalandhar","00210","Nakodar","029963","Bath (42)"
"03","037","Jalandhar","00210","Nakodar","029964","Riayatpur (46)"
"03","037","Jalandhar","00210","Nakodar","029965","Bara Aslam (54)"
"03","037","Jalandhar","00210","Nakodar","029966","Malwal (53)"
"03","037","Jalandhar","00210","Nakodar","029967","Maheru (55)"
"03","037","Jalandhar","00210","Nakodar","029968","Nakodar (Rural) (31)"
"03","037","Jalandhar","00210","Nakodar","029969","Pandori Khas(60)"
"03","037","Jalandhar","00210","Nakodar","029970","Nawan Pind Dakhni (59)"
"03","037","Jalandhar","00210","Nakodar","029971","Mandiala (56)"
"03","037","Jalandhar","00210","Nakodar","029972","Rauli (52) "
"03","037","Jalandhar","00210","Nakodar","029973","Shahpur (50)"
"03","037","Jalandhar","00210","Nakodar","029974","Khurampur (51)"
"03","037","Jalandhar","00210","Nakodar","029975","Ramunwal (323)"
"03","037","Jalandhar","00210","Nakodar","029976","Bulanda (322)"
"03","037","Jalandhar","00210","Nakodar","029977","Pasarian (321)"
"03","037","Jalandhar","00210","Nakodar","029978","Akbarpur Khurd (291)"
"03","037","Jalandhar","00210","Nakodar","029979","Akbarpur Kalan (292)"
"03","037","Jalandhar","00210","Nakodar","029980","Dhuggar (317)"
"03","037","Jalandhar","00210","Nakodar","029981","Singhpur (318)"
"03","037","Jalandhar","00210","Nakodar","029982","Khairulapur (314)"
"03","037","Jalandhar","00210","Nakodar","029983","Khaira Mushtarka (315)"
"03","037","Jalandhar","00210","Nakodar","029984","Lohgarh (327)"
"03","037","Jalandhar","00210","Nakodar","029985","Bangiwal (345)"
"03","037","Jalandhar","00210","Nakodar","029986","Adraman(348)"
"03","037","Jalandhar","00210","Nakodar","029987","Bir Baloki (326)"
"03","037","Jalandhar","00210","Nakodar","029988","Baloki (316)"
"03","037","Jalandhar","00210","Nakodar","029989","Udhowal (324)"
"03","037","Jalandhar","00210","Nakodar","029990","Bir Udhowal (325)"
"03","037","Jalandhar","00210","Nakodar","029991","Rasulpur (49)"
"03","037","Jalandhar","00210","Nakodar","029992","Angi Kiri (349)"
"03","037","Jalandhar","00210","Nakodar","029993","Shah Salempur (48)"
"03","037","Jalandhar","00210","Nakodar","029994","Mehatpur (47)"
"03","037","Jalandhar","00210","Nakodar","029995","Tandaura (45)"
"03","037","Jalandhar","00210","Nakodar","029996","Samailpur (351)"
"03","037","Jalandhar","00210","Nakodar","029997","Mehsampur (352)"
"03","037","Jalandhar","00210","Nakodar","029998","Ummarwal Billa (350)"
"03","037","Jalandhar","00210","Nakodar","029999","Sangowal (347)"
"03","037","Jalandhar","00210","Nakodar","030000","Jhungian (346)"
"03","037","Jalandhar","00210","Nakodar","030001","Gaunsuwal (344)"
"03","037","Jalandhar","00210","Nakodar","030002","Bitlan (343)"
"03","037","Jalandhar","00210","Nakodar","030003","Raipur Gujran (342)"
"03","037","Jalandhar","00210","Nakodar","030004","Chhaula (341)"
"03","037","Jalandhar","00210","Nakodar","030005","Raipur Araian (340)"
"03","037","Jalandhar","00210","Nakodar","030006","Baghela (336)"
"03","037","Jalandhar","00210","Nakodar","030007","Behar (335)"
"03","037","Jalandhar","00210","Nakodar","030008","Umrewal (337)"
"03","037","Jalandhar","00210","Nakodar","030009","Awan Khalsa(339)"
"03","037","Jalandhar","00210","Nakodar","030010","Qaimwala (338)"
"03","037","Jalandhar","00211","Phillaur","000000","Phillaur"
"03","037","Jalandhar","00211","Phillaur","030011","Hardo Sangha (84)"
"03","037","Jalandhar","00211","Phillaur","030012","Gadra (85)"
"03","037","Jalandhar","00211","Phillaur","030013","Bhoda (86)"
"03","037","Jalandhar","00211","Phillaur","030014","GagAlias Dhagara (87)"
"03","037","Jalandhar","00211","Phillaur","030015","Buraj Hassan (88)"
"03","037","Jalandhar","00211","Phillaur","030016","Talwan (93)"
"03","037","Jalandhar","00211","Phillaur","030017","Bhundri (91)"
"03","037","Jalandhar","00211","Phillaur","030018","Sadhara (89)"
"03","037","Jalandhar","00211","Phillaur","030019","Akuwal (90)"
"03","037","Jalandhar","00211","Phillaur","030020","Sangowal (106)"
"03","037","Jalandhar","00211","Phillaur","030021","Bhullar (105)"
"03","037","Jalandhar","00211","Phillaur","030022","Powadra (92)"
"03","037","Jalandhar","00211","Phillaur","030023","Qadian(104)"
"03","037","Jalandhar","00211","Phillaur","030024","Ladhar Kalan (107)"
"03","037","Jalandhar","00211","Phillaur","030025","Fatehgarh Nihal (108)"
"03","037","Jalandhar","00211","Phillaur","030026","Burj Kaila (110)"
"03","037","Jalandhar","00211","Phillaur","030027","Chanian (109)"
"03","037","Jalandhar","00211","Phillaur","030028","Khokhewal (103)"
"03","037","Jalandhar","00211","Phillaur","030029","Thammanwal (112)"
"03","037","Jalandhar","00211","Phillaur","030030","Mau (111)"
"03","037","Jalandhar","00211","Phillaur","030031","Mainwal (122)"
"03","037","Jalandhar","00211","Phillaur","030032","Ramgarh (131)"
"03","037","Jalandhar","00211","Phillaur","030033","Panj Dhera (132)"
"03","037","Jalandhar","00211","Phillaur","030034","Phillaur Qilla (133)"
"03","037","Jalandhar","00211","Phillaur","030035","Phillaur(153)"
"03","037","Jalandhar","00211","Phillaur","030036","Nangal (130)"
